Seq1	Seq2	Tot Score	Tot Energy	Max Score	Max Energy	Strand	Len1	Len2	Positions
asu-miR-5367-3p	AgB01_g215_t01	163.00	-22.80	163.00	-22.80	810	22	6407	 1
asu-miR-5367-3p	AgB01_g215_t03	163.00	-22.80	163.00	-22.80	812	22	6407	 1
asu-miR-5367-3p	AgB02_g319_t01	163.00	-17.22	163.00	-17.22	7162	22	1743	 49
asu-miR-5367-3p	AgB03_g095_t02	163.00	-23.38	163.00	-23.38	10615	22	3097	 1716
asu-miR-5367-3p	AgB03_g095_t03	163.00	-23.38	163.00	-23.38	10616	22	3191	 1810
asu-miR-5367-3p	AgB03_g095_t04	163.00	-23.38	163.00	-23.38	10617	22	2419	 1038
asu-miR-5367-3p	AgB03_g095_t05	163.00	-23.38	163.00	-23.38	10618	22	3097	 1716
asu-miR-5367-3p	AgB04_g145_t03	163.00	-20.06	163.00	-20.06	13573	22	3178	 130
asu-miR-5367-3p	AgB04_g145_t04	163.00	-20.06	163.00	-20.06	13574	22	3178	 130
asu-miR-5367-3p	AgB04_g145_t06	163.00	-20.06	163.00	-20.06	13575	22	3178	 130
asu-miR-5367-3p	AgB04_g145_t08	163.00	-20.06	163.00	-20.06	13578	22	3178	 130
asu-miR-5367-3p	AgB04_g310_t02	313.00	-47.28	163.00	-25.63	14195	22	5137	 4940 2838
asu-miR-5367-3p	AgB04_g310_t03	313.00	-47.28	163.00	-25.63	14196	22	5137	 4940 2838
asu-miR-5367-3p	AgB04_g310_t06	313.00	-47.28	163.00	-25.63	14199	22	5137	 4940 2838
asu-miR-5367-3p	AgB05_g176_t01	311.00	-31.34	163.00	-19.33	15724	22	18462	 8078 2440
asu-miR-5367-3p	AgB05_g176_t03	311.00	-31.34	163.00	-19.33	15726	22	18462	 8078 2440
asu-miR-5367-3p	AgB06_g115_t07	306.00	-36.30	163.00	-23.40	24143	22	11550	 131 8912
asu-miR-5367-3p	AgB06_g115_t09	306.00	-36.30	163.00	-23.40	24145	22	11730	 131 8912
asu-miR-5367-3p	AgB06_g115_t10	306.00	-36.30	163.00	-23.40	24148	22	11730	 131 8912
asu-miR-5367-3p	AgB09X_g142_t04	163.00	-26.71	163.00	-26.71	45333	22	2342	 1981
asu-miR-5367-3p	AgB09X_g142_t06	163.00	-26.71	163.00	-26.71	45335	22	2342	 1981
asu-miR-5367-3p	AgB13X_g084_t01	163.00	-22.30	163.00	-22.30	53840	22	5521	 3814
asu-miR-5367-3p	AgB13X_g084_t02	163.00	-22.30	163.00	-22.30	53841	22	5440	 3733
asu-miR-5367-3p	AgB13X_g084_t03	163.00	-22.30	163.00	-22.30	53842	22	5440	 3733
asu-miR-5367-3p	AgB13X_g084_t04	163.00	-22.30	163.00	-22.30	53843	22	5521	 3814
asu-miR-5367-3p	AgB13X_g084_t05	163.00	-22.30	163.00	-22.30	53844	22	5521	 3814
asu-miR-5367-3p	AgB13X_g084_t06	163.00	-22.30	163.00	-22.30	53845	22	5440	 3733
asu-miR-5367-3p	AgB28X_g022_t02	163.00	-24.83	163.00	-24.83	72227	22	2424	 1502
asu-miR-5367-3p	AgE05_g016_t01	163.00	-26.97	163.00	-26.97	71106	22	2704	 907
asu-miR-5367-3p	AgE21_g002_t04	163.00	-20.49	163.00	-20.49	73828	22	392	 117
asu-miR-5367-3p	AgR004_g116_t02	163.00	-20.09	163.00	-20.09	19272	22	907	 195
asu-miR-5367-3p	AgR005_g182_t01	308.00	-37.47	163.00	-23.13	21274	22	3888	 2398 942
asu-miR-5367-3p	AgR013X_g187_t01	163.00	-23.42	163.00	-23.42	35483	22	4411	 3825
asu-miR-5367-3p	AgR013X_g187_t02	163.00	-23.42	163.00	-23.42	35484	22	4411	 3825
asu-miR-5367-3p	AgR013X_g187_t03	163.00	-23.42	163.00	-23.42	35485	22	4411	 3825
asu-miR-5367-3p	AgR013X_g187_t04	163.00	-23.42	163.00	-23.42	35486	22	4411	 3825
asu-miR-5367-3p	AgR013X_g187_t05	163.00	-23.42	163.00	-23.42	35487	22	4411	 3825
asu-miR-5367-3p	AgR013X_g187_t07	163.00	-23.42	163.00	-23.42	35489	22	4411	 3825
asu-miR-5367-3p	AgR029_g106_t01	163.00	-20.78	163.00	-20.78	53370	22	2020	 192
asu-miR-5367-3p	AgR029_g106_t02	163.00	-20.78	163.00	-20.78	53371	22	2148	 320
asu-miR-5367-3p	AgR043_g064_t05	163.00	-25.45	163.00	-25.45	63891	22	530	 308
asu-miR-5367-3p	AgR046_g024_t02	163.00	-28.22	163.00	-28.22	65873	22	374	 57
asu-miR-5367-3p	AgR046_g024_t03	163.00	-28.22	163.00	-28.22	65875	22	374	 57
asu-miR-5367-3p	AgR046_g024_t04	163.00	-28.22	163.00	-28.22	65878	22	374	 57
asu-miR-5367-3p	AgR046_g024_t06	163.00	-28.22	163.00	-28.22	65881	22	374	 57
asu-miR-5367-3p	AgR046_g024_t07	163.00	-28.22	163.00	-28.22	65884	22	374	 57
asu-miR-5367-5p	AgB16X_g049_t05	163.00	-21.91	163.00	-21.91	363132	23	3235	 1280
asu-miR-5367-5p	AgB16X_g049_t06	163.00	-21.91	163.00	-21.91	363133	23	3235	 1280
asu-miR-5367-5p	AgB16X_g049_t07	163.00	-21.91	163.00	-21.91	363134	23	3235	 1280
asu-miR-5367-5p	AgB24_g004_t07	163.00	-22.58	163.00	-22.58	372130	23	2396	 588
asu-miR-5367-5p	AgR014X_g112_t01	163.00	-22.79	163.00	-22.79	340864	23	8938	 1434
asu-miR-5367-5p	AgR014X_g112_t02	163.00	-22.79	163.00	-22.79	340865	23	8938	 1434
asu-miR-5367-5p	AgR014X_g112_t03	163.00	-22.79	163.00	-22.79	340866	23	8938	 1434
asu-miR-5367-5p	AgR014X_g112_t04	163.00	-22.79	163.00	-22.79	340867	23	8938	 1434
asu-miR-5367-5p	AgR014X_g112_t05	163.00	-22.79	163.00	-22.79	340868	23	8938	 1434
asu-miR-5367-5p	AgR014X_g112_t06	163.00	-22.79	163.00	-22.79	340869	23	8938	 1434
asu-miR-5367-5p	AgR017_g230_t01	320.00	-47.21	163.00	-25.04	345285	23	599	 435 332
asu-miR-56	AgR004_g185_t01	312.00	-33.71	163.00	-18.70	247978	21	9691	 9448 7998
asu-miR-56	AgR006_g160_t05	163.00	-22.00	163.00	-22.00	251399	21	2112	 1758
asu-miR-56	AgR049_g025_t01	163.00	-21.95	163.00	-21.95	294997	21	428	 304
asu-miR-56	AgR049_g025_t02	163.00	-21.95	163.00	-21.95	294998	21	428	 304
asu-miR-57-3p	AgB02_g091_t02	306.00	-52.02	163.00	-26.52	234597	22	489	 418 164
asu-miR-57-3p	AgB02_g091_t03	306.00	-52.02	163.00	-26.52	234603	22	489	 418 164
asu-miR-57-3p	AgB02_g091_t07	306.00	-52.02	163.00	-26.52	234611	22	489	 418 164
asu-miR-57-3p	AgB03_g007_t01	163.00	-26.42	163.00	-26.42	238693	22	7337	 1453
asu-miR-57-3p	AgB03_g007_t02	163.00	-26.42	163.00	-26.42	238694	22	7337	 1453
asu-miR-57-3p	AgB03_g007_t03	163.00	-26.42	163.00	-26.42	238695	22	7337	 1453
asu-miR-57-3p	AgB03_g007_t04	163.00	-26.42	163.00	-26.42	238696	22	7337	 1453
asu-miR-57-3p	AgB03_g007_t05	163.00	-26.42	163.00	-26.42	238697	22	7337	 1453
asu-miR-57-3p	AgB03_g007_t06	163.00	-26.42	163.00	-26.42	238698	22	7337	 1453
asu-miR-57-3p	AgB03_g007_t07	163.00	-26.42	163.00	-26.42	238699	22	7337	 1453
asu-miR-57-3p	AgB03_g007_t09	163.00	-26.42	163.00	-26.42	238701	22	7337	 1453
asu-miR-57-3p	AgB03_g007_t10	163.00	-26.42	163.00	-26.42	238702	22	7337	 1453
asu-miR-57-3p	AgB03_g007_t11	163.00	-26.42	163.00	-26.42	238703	22	7337	 1453
asu-miR-57-3p	AgB03_g007_t12	163.00	-26.42	163.00	-26.42	238704	22	7337	 1453
asu-miR-57-3p	AgB03_g007_t13	163.00	-26.42	163.00	-26.42	238705	22	7337	 1453
asu-miR-57-3p	AgB03_g007_t14	163.00	-26.42	163.00	-26.42	238706	22	7337	 1453
asu-miR-57-3p	AgB03_g007_t15	163.00	-26.42	163.00	-26.42	238707	22	7337	 1453
asu-miR-57-3p	AgB03_g007_t16	163.00	-26.42	163.00	-26.42	238708	22	7337	 1453
asu-miR-57-3p	AgB03_g306_t01	163.00	-29.61	163.00	-29.61	239872	22	1805	 1357
asu-miR-57-3p	AgB03_g306_t02	163.00	-29.61	163.00	-29.61	239873	22	1805	 1357
asu-miR-57-3p	AgB03_g306_t03	163.00	-29.61	163.00	-29.61	239874	22	1805	 1357
asu-miR-57-3p	AgB03_g306_t04	163.00	-29.61	163.00	-29.61	239875	22	1805	 1357
asu-miR-57-3p	AgB03_g306_t05	163.00	-29.61	163.00	-29.61	239877	22	600	 152
asu-miR-57-3p	AgB03_g306_t06	163.00	-29.61	163.00	-29.61	239878	22	1805	 1357
asu-miR-57-3p	AgB04_g373_t01	321.00	-48.06	163.00	-24.85	242871	22	6047	 3095 2789
asu-miR-57-3p	AgB04_g373_t02	321.00	-48.06	163.00	-24.85	242872	22	6047	 3095 2789
asu-miR-57-3p	AgB04_g373_t03	321.00	-48.06	163.00	-24.85	242873	22	6047	 3095 2789
asu-miR-57-3p	AgB04_g373_t06	321.00	-48.06	163.00	-24.85	242876	22	4325	 1373 1067
asu-miR-57-3p	AgB04_g404_t03	163.00	-30.30	163.00	-30.30	243051	22	100	 42
asu-miR-57-3p	AgB04_g404_t05	163.00	-30.30	163.00	-30.30	243056	22	100	 42
asu-miR-57-3p	AgB05_g356_t01	163.00	-25.66	163.00	-25.66	245001	22	2064	 883
asu-miR-57-3p	AgB05_g356_t03	163.00	-25.66	163.00	-25.66	245003	22	1282	 101
asu-miR-57-3p	AgB06_g068_t02	163.00	-27.08	163.00	-27.08	252372	22	2454	 2204
asu-miR-57-3p	AgB06_g068_t03	163.00	-27.08	163.00	-27.08	252373	22	2454	 2204
asu-miR-57-3p	AgB06_g068_t05	163.00	-27.08	163.00	-27.08	252374	22	2454	 2204
asu-miR-57-3p	AgB06_g068_t06	163.00	-27.08	163.00	-27.08	252375	22	2454	 2204
asu-miR-57-3p	AgB06_g068_t07	163.00	-27.08	163.00	-27.08	252376	22	2454	 2204
asu-miR-57-3p	AgB06_g068_t08	163.00	-27.08	163.00	-27.08	252377	22	2454	 2204
asu-miR-57-3p	AgB06_g068_t09	163.00	-27.08	163.00	-27.08	252378	22	2454	 2204
asu-miR-57-3p	AgB06_g068_t11	163.00	-27.08	163.00	-27.08	252379	22	2454	 2204
asu-miR-57-3p	AgB06_g068_t12	163.00	-27.08	163.00	-27.08	252380	22	2454	 2204
asu-miR-57-3p	AgB06_g068_t13	163.00	-27.08	163.00	-27.08	252381	22	2454	 2204
asu-miR-57-3p	AgB08X_g154_t01	163.00	-27.71	163.00	-27.71	265884	22	970	 54
asu-miR-57-3p	AgB08X_g154_t02	163.00	-27.71	163.00	-27.71	265886	22	970	 54
asu-miR-57-3p	AgB08X_g154_t03	163.00	-27.71	163.00	-27.71	265888	22	970	 54
asu-miR-57-3p	AgB08X_g154_t04	163.00	-27.71	163.00	-27.71	265890	22	970	 54
asu-miR-57-3p	AgB08X_g154_t05	163.00	-27.71	163.00	-27.71	265892	22	3148	 54
asu-miR-57-3p	AgB08X_g154_t06	163.00	-27.71	163.00	-27.71	265893	22	3148	 54
asu-miR-57-3p	AgB34_g004_t01	163.00	-23.54	163.00	-23.54	303070	22	792	 416
asu-miR-57-3p	AgB34_g004_t02	163.00	-23.54	163.00	-23.54	303072	22	792	 416
asu-miR-57-3p	AgE11_g001_t01	303.00	-44.18	163.00	-27.89	301128	22	42213	 1394 40456
asu-miR-57-3p	AgE11_g001_t02	303.00	-44.18	163.00	-27.89	301129	22	42213	 1394 40456
asu-miR-57-3p	AgE11_g001_t03	303.00	-44.18	163.00	-27.89	301130	22	42213	 1394 40456
asu-miR-57-3p	AgR008_g207_t01	163.00	-25.66	163.00	-25.66	255777	22	1937	 862
asu-miR-57-3p	AgR021X_g144_t01	163.00	-25.65	163.00	-25.65	272816	22	18150	 16057
asu-miR-57-3p	AgR021X_g144_t02	163.00	-25.65	163.00	-25.65	272817	22	17986	 15893
asu-miR-57-3p	AgR021X_g144_t05	309.00	-41.13	163.00	-25.65	272820	22	21481	 19388 2096
asu-miR-57-3p	AgR021X_g144_t06	163.00	-25.65	163.00	-25.65	272821	22	18098	 16005
asu-miR-57-3p	AgR021X_g144_t07	163.00	-25.65	163.00	-25.65	272823	22	17491	 15398
asu-miR-57-3p	AgR029_g010_t01	305.00	-54.93	163.00	-31.13	281431	22	3597	 3520 2682
asu-miR-57-3p	AgR029_g010_t02	305.00	-54.93	163.00	-31.13	281432	22	3597	 3520 2682
asu-miR-57-3p	AgR029_g010_t03	305.00	-54.93	163.00	-31.13	281435	22	3648	 3571 2733
asu-miR-57-3p	AgR029_g010_t04	305.00	-54.93	163.00	-31.13	281438	22	3648	 3571 2733
asu-miR-57-3p	AgR029_g010_t05	305.00	-54.93	163.00	-31.13	281441	22	3648	 3571 2733
asu-miR-57-3p	AgR029_g010_t06	305.00	-54.93	163.00	-31.13	281444	22	3648	 3571 2733
asu-miR-57-5p	AgB05_g045_t02	163.00	-18.71	163.00	-18.71	15058	25	729	 274
asu-miR-57-5p	AgB05_g045_t08	163.00	-18.71	163.00	-18.71	15084	25	729	 274
asu-miR-57-5p	AgR005_g291_t01	163.00	-25.54	163.00	-25.54	21690	25	2578	 1275
asu-miR-57-5p	AgR005_g291_t02	163.00	-25.54	163.00	-25.54	21691	25	2578	 1275
asu-miR-57-5p	AgR005_g291_t05	163.00	-25.54	163.00	-25.54	21692	25	2578	 1275
asu-miR-57-5p	AgR005_g291_t11	163.00	-25.54	163.00	-25.54	21695	25	2578	 1275
asu-miR-57-5p	AgR009X_g150_t01	163.00	-26.07	163.00	-26.07	28498	25	7810	 5876
asu-miR-57-5p	AgR009X_g150_t02	163.00	-26.07	163.00	-26.07	28499	25	7949	 6015
asu-miR-57-5p	AgR009X_g150_t03	163.00	-26.07	163.00	-26.07	28500	25	7811	 5877
asu-miR-57-5p	AgR009X_g150_t04	163.00	-26.07	163.00	-26.07	28501	25	7810	 5876
asu-miR-57-5p	AgR009X_g150_t05	163.00	-26.07	163.00	-26.07	28502	25	7949	 6015
asu-miR-57-5p	AgR009X_g150_t06	163.00	-26.07	163.00	-26.07	28503	25	7811	 5877
asu-miR-57-5p	AgR009X_g150_t07	163.00	-26.07	163.00	-26.07	28504	25	7810	 5876
asu-miR-57-5p	AgR013X_g028_t01	163.00	-30.03	163.00	-30.03	34814	25	4441	 3433
asu-miR-57-5p	AgR013X_g028_t02	163.00	-30.03	163.00	-30.03	34815	25	4441	 3433
asu-miR-57-5p	AgR013X_g028_t03	163.00	-30.03	163.00	-30.03	34817	25	3592	 2584
asu-miR-57-5p	AgR013X_g028_t04	163.00	-30.03	163.00	-30.03	34819	25	4780	 3772
asu-miR-57-5p	AgR013X_g028_t05	163.00	-30.03	163.00	-30.03	34820	25	4441	 3433
asu-miR-57-5p	AgR022_g156_t01	163.00	-22.24	163.00	-22.24	46036	25	3995	 2684
asu-miR-57-5p	AgR025_g039_t01	163.00	-25.22	163.00	-25.22	49397	25	12795	 8152
asu-miR-57-5p	AgR025_g039_t02	163.00	-25.22	163.00	-25.22	49401	25	12795	 8152
asu-miR-57-5p	AgR025_g039_t03	163.00	-25.22	163.00	-25.22	49404	25	10206	 5563
asu-miR-57-5p	AgR025_g039_t04	163.00	-25.22	163.00	-25.22	49407	25	5844	 1201
asu-miR-57-5p	AgR048X_g046_t07	163.00	-29.14	163.00	-29.14	66376	25	2551	 765
asu-miR-67-3p	AgB01_g533_t01	903.00	-107.08	163.00	-24.13	78436	24	6224	 2188 4951 1486 1 1444 1592
asu-miR-67-3p	AgB01_g533_t02	758.00	-93.31	163.00	-24.13	78438	24	4903	 867 3630 165 123 271
asu-miR-67-3p	AgB01_g533_t03	758.00	-93.31	163.00	-24.13	78439	24	4903	 867 3630 165 123 271
asu-miR-67-3p	AgB01_g533_t04	758.00	-93.31	163.00	-24.13	78440	24	4903	 867 3630 165 123 271
asu-miR-67-3p	AgB01_g533_t05	758.00	-93.31	163.00	-24.13	78442	24	4903	 867 3630 165 123 271
asu-miR-67-3p	AgB01_g533_t06	903.00	-107.08	163.00	-24.13	78443	24	6224	 2188 4951 1486 1 1444 1592
asu-miR-67-3p	AgB01_g533_t07	758.00	-93.31	163.00	-24.13	78445	24	4903	 867 3630 165 123 271
asu-miR-67-3p	AgB01_g533_t08	758.00	-93.31	163.00	-24.13	78447	24	4903	 867 3630 165 123 271
asu-miR-67-3p	AgB01_g536_t06	163.00	-23.97	163.00	-23.97	78471	24	561	 323
asu-miR-67-3p	AgB01_g536_t07	163.00	-23.97	163.00	-23.97	78478	24	561	 323
asu-miR-67-3p	AgB01_g536_t09	163.00	-23.97	163.00	-23.97	78491	24	1145	 323
asu-miR-67-3p	AgB04_g317_t01	163.00	-22.76	163.00	-22.76	90385	24	1349	 347
asu-miR-67-3p	AgB04_g317_t02	163.00	-22.76	163.00	-22.76	90386	24	1349	 347
asu-miR-67-3p	AgB04_g317_t03	163.00	-22.76	163.00	-22.76	90387	24	1349	 347
asu-miR-67-3p	AgB04_g317_t04	163.00	-22.76	163.00	-22.76	90388	24	1349	 347
asu-miR-67-3p	AgB08X_g053_t03	163.00	-22.77	163.00	-22.77	113232	24	944	 653
asu-miR-67-3p	AgB09X_g112_t01	322.00	-42.10	163.00	-25.48	121357	24	2799	 114 54
asu-miR-67-3p	AgB14_g067_t01	305.00	-44.80	163.00	-26.81	130488	24	3754	 747 1409
asu-miR-67-3p	AgB14_g067_t02	305.00	-44.80	163.00	-26.81	130489	24	3209	 202 864
asu-miR-67-3p	AgB14_g067_t03	305.00	-44.80	163.00	-26.81	130490	24	4502	 1495 2157
asu-miR-67-3p	AgB14_g067_t04	305.00	-44.80	163.00	-26.81	130491	24	4502	 1495 2157
asu-miR-67-3p	AgB14_g067_t06	305.00	-44.80	163.00	-26.81	130493	24	3209	 202 864
asu-miR-67-3p	AgB14_g067_t07	305.00	-44.80	163.00	-26.81	130494	24	4502	 1495 2157
asu-miR-67-3p	AgB14_g067_t08	305.00	-44.80	163.00	-26.81	130495	24	4502	 1495 2157
asu-miR-67-3p	AgB14_g067_t09	305.00	-44.80	163.00	-26.81	130496	24	3754	 747 1409
asu-miR-67-3p	AgB14_g067_t10	305.00	-44.80	163.00	-26.81	130497	24	3754	 747 1409
asu-miR-67-3p	AgB14_g067_t11	305.00	-44.80	163.00	-26.81	130498	24	4502	 1495 2157
asu-miR-67-3p	AgB14_g067_t12	305.00	-44.80	163.00	-26.81	130499	24	3209	 202 864
asu-miR-67-3p	AgB14_g067_t13	305.00	-44.80	163.00	-26.81	130500	24	4502	 1495 2157
asu-miR-67-3p	AgB14_g067_t14	305.00	-44.80	163.00	-26.81	130501	24	3754	 747 1409
asu-miR-67-3p	AgB14_g067_t15	305.00	-44.80	163.00	-26.81	130502	24	4502	 1495 2157
asu-miR-67-3p	AgB14_g067_t16	305.00	-44.80	163.00	-26.81	130503	24	3754	 747 1409
asu-miR-67-3p	AgB14_g067_t17	305.00	-44.80	163.00	-26.81	130504	24	3209	 202 864
asu-miR-67-3p	AgB16X_g064_t04	163.00	-21.33	163.00	-21.33	134749	24	208	 131
asu-miR-67-3p	AgB20_g021_t01	163.00	-25.47	163.00	-25.47	139009	24	702	 478
asu-miR-67-3p	AgB20_g021_t02	163.00	-25.47	163.00	-25.47	139010	24	702	 478
asu-miR-67-3p	AgB20_g021_t03	163.00	-25.47	163.00	-25.47	139011	24	702	 478
asu-miR-67-3p	AgB20_g021_t04	163.00	-25.47	163.00	-25.47	139012	24	702	 478
asu-miR-67-3p	AgB20_g021_t05	163.00	-25.47	163.00	-25.47	139013	24	702	 478
asu-miR-67-3p	AgB20_g021_t06	163.00	-25.47	163.00	-25.47	139018	24	868	 644
asu-miR-67-3p	AgB20_g021_t07	163.00	-25.47	163.00	-25.47	139019	24	702	 478
asu-miR-67-3p	AgB20_g021_t08	163.00	-25.47	163.00	-25.47	139020	24	702	 478
asu-miR-67-3p	AgB20_g021_t09	163.00	-25.47	163.00	-25.47	139021	24	702	 478
asu-miR-67-3p	AgB20_g021_t10	163.00	-25.47	163.00	-25.47	139022	24	702	 478
asu-miR-67-3p	AgB20_g021_t11	163.00	-25.47	163.00	-25.47	139023	24	702	 478
asu-miR-67-3p	AgB24_g019_t01	304.00	-41.38	163.00	-25.55	143764	24	5419	 3943 2821
asu-miR-67-3p	AgE15_g009_t03	163.00	-22.13	163.00	-22.13	149506	24	3593	 623
asu-miR-67-3p	AgE15_g009_t04	163.00	-22.13	163.00	-22.13	149511	24	3593	 623
asu-miR-67-3p	AgR003_g377_t01	469.00	-63.56	163.00	-26.98	94785	24	13734	 1401 2142 1768
asu-miR-67-3p	AgR003_g377_t02	469.00	-63.56	163.00	-26.98	94786	24	13734	 1401 2142 1768
asu-miR-67-3p	AgR005_g270_t04	163.00	-19.18	163.00	-19.18	97779	24	1384	 1120
asu-miR-67-3p	AgR009X_g271_t08	163.00	-22.02	163.00	-22.02	105126	24	281	 227
asu-miR-67-3p	AgR013X_g187_t08	163.00	-21.04	163.00	-21.04	111646	24	272	 24
asu-miR-67-3p	AgR016_g167_t03	163.00	-22.94	163.00	-22.94	115911	24	440	 48
asu-miR-67-3p	AgR019X_g030_t05	323.00	-45.31	163.00	-22.98	118155	24	3602	 1494 3153
asu-miR-67-3p	AgR019X_g030_t06	323.00	-45.31	163.00	-22.98	118156	24	3464	 1356 3015
asu-miR-67-3p	AgR019X_g030_t07	323.00	-45.31	163.00	-22.98	118157	24	3464	 1356 3015
asu-miR-67-3p	AgR024_g085_t01	163.00	-24.26	163.00	-24.26	124915	24	530	 305
asu-miR-67-3p	AgR024_g085_t02	163.00	-24.26	163.00	-24.26	124916	24	530	 305
asu-miR-67-3p	AgR024_g085_t03	163.00	-24.26	163.00	-24.26	124917	24	530	 305
asu-miR-67-3p	AgR024_g085_t04	163.00	-24.26	163.00	-24.26	124918	24	530	 305
asu-miR-67-3p	AgR024_g085_t05	163.00	-24.26	163.00	-24.26	124927	24	628	 403
asu-miR-67-3p	AgR024_g085_t06	163.00	-24.26	163.00	-24.26	124928	24	530	 305
asu-miR-67-3p	AgR024_g085_t07	163.00	-24.26	163.00	-24.26	124929	24	530	 305
asu-miR-67-3p	AgR036X_g099_t01	785.00	-98.24	163.00	-21.59	135471	24	5537	 1449 3865 3560 835 1049
asu-miR-67-3p	AgR036X_g099_t02	785.00	-98.24	163.00	-21.59	135472	24	5537	 1449 3865 3560 835 1049
asu-miR-67-3p	AgR036X_g099_t03	785.00	-98.24	163.00	-21.59	135474	24	5709	 1621 4037 3732 1007 1221
asu-miR-67-3p	AgR036X_g099_t04	785.00	-98.24	163.00	-21.59	135475	24	5537	 1449 3865 3560 835 1049
asu-miR-67-3p	AgR038_g076_t01	163.00	-23.67	163.00	-23.67	137028	24	1248	 388
asu-miR-67-3p	AgR038_g076_t02	163.00	-23.67	163.00	-23.67	137030	24	1333	 473
asu-miR-67-5p	AgB01_g487_t01	307.00	-52.59	163.00	-26.61	382626	25	6299	 5961 1693
asu-miR-67-5p	AgB01_g487_t02	307.00	-52.59	163.00	-26.61	382628	25	7416	 5961 1693
asu-miR-67-5p	AgB02_g251_t01	163.00	-25.64	163.00	-25.64	387589	25	8075	 1445
asu-miR-67-5p	AgB02_g251_t02	163.00	-25.64	163.00	-25.64	387590	25	8075	 1445
asu-miR-67-5p	AgB02_g251_t03	163.00	-25.64	163.00	-25.64	387591	25	8075	 1445
asu-miR-67-5p	AgB02_g251_t04	163.00	-25.64	163.00	-25.64	387592	25	8075	 1445
asu-miR-67-5p	AgB02_g251_t05	163.00	-25.64	163.00	-25.64	387593	25	8075	 1445
asu-miR-67-5p	AgB02_g266_t09	303.00	-43.75	163.00	-25.72	387697	25	15989	 338 9733
asu-miR-67-5p	AgB02_g509_t01	163.00	-19.78	163.00	-19.78	388718	25	6012	 510
asu-miR-67-5p	AgB02_g509_t02	163.00	-19.78	163.00	-19.78	388719	25	6012	 510
asu-miR-67-5p	AgB02_g509_t03	163.00	-19.78	163.00	-19.78	388720	25	6012	 510
asu-miR-67-5p	AgB02_g509_t04	163.00	-19.78	163.00	-19.78	388721	25	6012	 510
asu-miR-67-5p	AgB06_g174_t01	163.00	-24.33	163.00	-24.33	405153	25	691	 152
asu-miR-67-5p	AgB06_g174_t02	163.00	-24.33	163.00	-24.33	405154	25	2515	 1976
asu-miR-67-5p	AgB06_g174_t03	163.00	-24.33	163.00	-24.33	405155	25	2515	 1976
asu-miR-67-5p	AgB19_g069_t01	163.00	-22.76	163.00	-22.76	443426	25	2042	 683
asu-miR-67-5p	AgB19_g069_t02	163.00	-22.76	163.00	-22.76	443428	25	1829	 470
asu-miR-67-5p	AgB19_g069_t03	163.00	-22.76	163.00	-22.76	443429	25	2042	 683
asu-miR-67-5p	AgB23_g072_t01	163.00	-25.60	163.00	-25.60	446181	25	1369	 398
asu-miR-67-5p	AgB23_g072_t03	163.00	-25.60	163.00	-25.60	446183	25	1234	 263
asu-miR-67-5p	AgB23_g072_t07	163.00	-25.60	163.00	-25.60	446208	25	1369	 398
asu-miR-67-5p	AgB23_g072_t08	163.00	-25.60	163.00	-25.60	446225	25	1369	 398
asu-miR-67-5p	AgB23_g072_t09	163.00	-25.60	163.00	-25.60	446226	25	1234	 263
asu-miR-67-5p	AgE02_g015_t02	631.00	-112.58	163.00	-30.64	450673	25	16219	 2232 2633 969 16075
asu-miR-67-5p	AgE07_g020_t01	321.00	-50.60	163.00	-28.30	452814	25	4727	 1287 3498
asu-miR-67-5p	AgE07_g020_t04	321.00	-50.60	163.00	-28.30	452817	25	5016	 1576 3787
asu-miR-67-5p	AgE07_g020_t06	321.00	-50.60	163.00	-28.30	452819	25	4406	 966 3177
asu-miR-67-5p	AgE07_g020_t07	321.00	-50.60	163.00	-28.30	452821	25	4400	 960 3171
asu-miR-67-5p	AgE53_g004_t01	163.00	-28.30	163.00	-28.30	456197	25	6645	 4847
asu-miR-67-5p	AgE53_g004_t02	163.00	-28.30	163.00	-28.30	456198	25	6533	 4735
asu-miR-67-5p	AgE53_g004_t03	163.00	-28.30	163.00	-28.30	456199	25	6533	 4735
asu-miR-67-5p	AgE53_g004_t04	163.00	-28.30	163.00	-28.30	456201	25	6645	 4847
asu-miR-67-5p	AgE53_g004_t06	163.00	-28.30	163.00	-28.30	456216	25	6645	 4847
asu-miR-67-5p	AgE53_g004_t08	163.00	-28.30	163.00	-28.30	456218	25	6533	 4735
asu-miR-67-5p	AgE53_g004_t10	163.00	-28.30	163.00	-28.30	456221	25	6645	 4847
asu-miR-67-5p	AgE53_g004_t12	163.00	-28.30	163.00	-28.30	456223	25	6533	 4735
asu-miR-67-5p	AgR001_g396_t01	163.00	-21.44	163.00	-21.44	385587	25	3678	 3504
asu-miR-67-5p	AgR001_g396_t02	163.00	-21.44	163.00	-21.44	385588	25	3678	 3504
asu-miR-67-5p	AgR003_g088_t01	466.00	-77.36	163.00	-27.37	398014	25	10960	 9965 9106 1938
asu-miR-67-5p	AgR003_g088_t02	322.00	-49.99	163.00	-25.15	398016	25	4299	 3304 2445
asu-miR-67-5p	AgR003_g088_t03	322.00	-49.99	163.00	-25.15	398018	25	4031	 3036 2177
asu-miR-67-5p	AgR003_g088_t04	322.00	-49.99	163.00	-25.15	398021	25	3021	 2026 1167
asu-miR-67-5p	AgR003_g272_t01	163.00	-21.88	163.00	-21.88	398861	25	2570	 2491
